municipio,año,numcasos,ciclo_vital_adolescencia,ciclo_vital_adulto,ciclo_vital_adulto_mayor,ciclo_vital_ancianidad,ciclo_vital_infancia,ciclo_vital_menor_de_1_año,ciclo_vital_primera_infancia,regimen_salud_contributivo,regimen_salud_especial,regimen_salud_excepción,regimen_salud_indeterminado,regimen_salud_no_asegurado,regimen_salud_subsidiado,evento_clasico,evento_grave,hospitalizado_no,hospitalizado_si,desenlace_fallecido,desenlace_vivo,sexo_femenino,sexo_masculino,subregion_centro,subregion_costera,subregion_metropolitana,subregion_oriental,subregion_sur,area_cabecera_municipal,area_centro_poblado,area_rural_disperso,tipo_caso_conf_por_laboratorio,tipo_caso_conf_por_nexo,tipo_caso_probable,periodo_1,periodo_2,periodo_3,periodo_4,periodo_5,periodo_6,periodo_7,periodo_8,periodo_9,periodo_10,periodo_11,periodo_12,periodo_13
CAMPO DE LA CRUZ,2021,15,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.0,0.26666666666666666,0.2,0.0,0.0,0.0,0.0,0.8,0.8,0.2,0.5333333333333333,0.4666666666666667,0.0,1.0,0.5333333333333333,0.4666666666666667,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5333333333333333,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.13333333333333333,0.06666666666666667,0.2,0.4666666666666667
CAMPO DE LA CRUZ,2022,79,0.34177215189873417,0.1518987341772152,0.02531645569620253,0.0,0.34177215189873417,0.012658227848101266,0.12658227848101267,0.0379746835443038,0.0,0.0,0.0759493670886076,0.02531645569620253,0.8607594936708861,0.9620253164556962,0.0379746835443038,0.5189873417721519,0.4810126582278481,0.0,1.0,0.4810126582278481,0.5189873417721519,0.0,0.0,0.0,0.0,1.0,0.9113924050632911,0.06329113924050633,0.02531645569620253,0.6582278481012658,0.0,0.34177215189873417,0.02531645569620253,0.21518987341772153,0.06329113924050633,0.06329113924050633,0.0379746835443038,0.13924050632911392,0.16455696202531644,0.12658227848101267,0.0759493670886076,0.0379746835443038,0.02531645569620253,0.02531645569620253,0.0
CAMPO DE LA CRUZ,2023,17,0.23529411764705882,0.23529411764705882,0.0,0.0,0.29411764705882354,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.0,0.8235294117647058,1.0,0.0,0.8235294117647058,0.17647058823529413,0.0,1.0,0.5294117647058824,0.47058823529411764,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8235294117647058,0.0,0.17647058823529413,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.35294117647058826,0.23529411764705882,0.058823529411764705,0.11764705882352941,0.0,0.0,0.058823529411764705
CANDELARIA,2017,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
CANDELARIA,2018,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CANDELARIA,2019,28,0.35714285714285715,0.10714285714285714,0.0,0.0,0.4642857142857143,0.0,0.07142857142857142,0.25,0.0,0.0,0.03571428571428571,0.03571428571428571,0.6785714285714286,1.0,0.0,0.32142857142857145,0.6785714285714286,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.9642857142857143,0.03571428571428571,0.0,0.14285714285714285,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.2857142857142857,0.07142857142857142,0.14285714285714285
CANDELARIA,2020,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CANDELARIA,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CANDELARIA,2022,13,0.5384615384615384,0.0,0.07692307692307693,0.0,0.0,0.0,0.38461538461538464,0.15384615384615385,0.0,0.0,0.0,0.0,0.8461538461538461,0.8461538461538461,0.15384615384615385,0.6923076923076923,0.3076923076923077,0.0,1.0,0.6153846153846154,0.38461538461538464,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5384615384615384,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.0,0.15384615384615385,0.07692307692307693,0.0
CANDELARIA,2023,7,0.5714285714285714,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.0,1.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.42857142857142855,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285
GALAPA,2017,39,0.20512820512820512,0.48717948717948717,0.07692307692307693,0.02564102564102564,0.10256410256410256,0.0,0.10256410256410256,0.15384615384615385,0.0,0.0,0.0,0.05128205128205128,0.7948717948717948,0.9743589743589743,0.02564102564102564,0.9487179487179487,0.05128205128205128,0.0,1.0,0.41025641025641024,0.5897435897435898,0.0,0.0,1.0,0.0,0.0,0.9743589743589743,0.02564102564102564,0.0,0.02564102564102564,0.0,0.9743589743589743,0.0,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.07692307692307693,0.02564102564102564,0.0,0.05128205128205128,0.15384615384615385,0.28205128205128205,0.05128205128205128,0.1794871794871795
GALAPA,2018,136,0.4852941176470588,0.16911764705882354,0.022058823529411766,0.0,0.17647058823529413,0.007352941176470588,0.13970588235294118,0.29411764705882354,0.0,0.0,0.007352941176470588,0.022058823529411766,0.6764705882352942,0.9852941176470589,0.014705882352941176,0.40441176470588236,0.5955882352941176,0.0,1.0,0.45588235294117646,0.5441176470588235,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3014705882352941,0.0,0.6985294117647058,0.007352941176470588,0.007352941176470588,0.0,0.014705882352941176,0.022058823529411766,0.007352941176470588,0.029411764705882353,0.04411764705882353,0.022058823529411766,0.17647058823529413,0.13970588235294118,0.18382352941176472,0.34558823529411764
